EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,CDA,ASR
3,TabNet,SDSS,5e-05,3,OOB,0.98895,0.0013954786491766676
4,TabNet,SDSS,5e-05,3,OOB,0.98955,0.0016187552330449344
0,TabNet,SDSS,0.0001,3,OOB,0.9885,0.24147362545353057
1,TabNet,SDSS,0.0001,3,OOB,0.9903,0.002958414736254535
2,TabNet,SDSS,0.0001,3,OOB,0.98685,0.9997767234161318
3,TabNet,SDSS,0.0001,3,OOB,0.98875,0.5614289701367569
4,TabNet,SDSS,0.0001,3,OOB,0.9892,0.0021769466927156014
0,TabNet,SDSS,0.0002,3,OOB,0.98835,0.9997767234161318
1,TabNet,SDSS,0.0002,3,OOB,0.99015,0.001339659503209601
2,TabNet,SDSS,0.0002,3,OOB,0.9881,0.910521909014792
3,TabNet,SDSS,0.0002,3,OOB,0.98965,0.10974044097125314
4,TabNet,SDSS,0.0002,3,OOB,0.98875,0.9586938319843706
0,TabNet,SDSS,0.0003,3,OOB,0.989,0.9952553725927993
1,TabNet,SDSS,0.0003,3,OOB,0.9896,0.9957019257605358
2,TabNet,SDSS,0.0003,3,OOB,0.9884,0.8985766117778398
3,TabNet,SDSS,0.0003,3,OOB,0.98965,0.26011722020653083
4,TabNet,SDSS,0.0003,3,OOB,0.98885,0.9993859893943623
0,TabNet,SDSS,0.0004,3,OOB,0.9873,0.028691041027072286
1,TabNet,SDSS,0.0004,3,OOB,0.9912,0.4138989673457996
2,TabNet,SDSS,0.0004,3,OOB,0.98805,0.9993301702483952
3,TabNet,SDSS,0.0004,3,OOB,0.9899,0.002958414736254535
4,TabNet,SDSS,0.0004,3,OOB,0.98925,0.7081775048841753
0,TabNet,SDSS,0.0005,3,OOB,0.98855,0.9997209042701647
1,TabNet,SDSS,0.0005,3,OOB,0.9899,0.003404967903991069
2,TabNet,SDSS,0.0005,3,OOB,0.989,0.864415294445995
3,TabNet,SDSS,0.0005,3,OOB,0.99005,0.9989952553725928
4,TabNet,SDSS,0.0005,3,OOB,0.9891,0.9968741278258443
0,TabNet,SDSS,0.001,3,OOB,0.98865,0.9765559586938319
1,TabNet,SDSS,0.001,3,OOB,0.9909,0.9995534468322634
2,TabNet,SDSS,0.001,3,OOB,0.9901,0.9919062238347753
3,TabNet,SDSS,0.001,3,OOB,0.99125,0.9913480323751047
4,TabNet,SDSS,0.001,3,OOB,0.98695,0.9994418085403294
0,SAINT,SDSS,0.0,1,OOB,0.9894999694824219,0.001674574315547943
1,SAINT,SDSS,0.0,1,OOB,0.9916500091552735,0.0027351382374763487
2,SAINT,SDSS,0.0,1,OOB,0.9900999450683594,0.0013396595418453216
3,SAINT,SDSS,0.0,1,OOB,0.9916999816894532,0.0019536700844764708
4,SAINT,SDSS,0.0,1,OOB,0.990999984741211,0.0015071170032024384
0,SAINT,SDSS,0.0001,1,OOB,0.9899500274658203,0.008428691029548645
1,SAINT,SDSS,0.0001,1,OOB,0.9916500091552735,0.006307563185691834
2,SAINT,SDSS,0.0001,1,OOB,0.9908999633789063,0.00284677654504776
3,SAINT,SDSS,0.0001,1,OOB,0.9911499786376953,0.0036840635538101197
4,SAINT,SDSS,0.0001,1,OOB,0.9902999877929688,0.0024002231657505035
0,SAINT,SDSS,0.0005,1,OOB,0.9907499694824219,0.0193692421913147
1,SAINT,SDSS,0.0005,1,OOB,0.9906999206542969,0.13123081207275392
2,SAINT,SDSS,0.0005,1,OOB,0.9906500244140625,0.07736534118652344
3,SAINT,SDSS,0.0005,1,OOB,0.9918499755859375,0.029584147930145265
4,SAINT,SDSS,0.0005,1,OOB,0.9907999420166016,0.0996929931640625
0,SAINT,SDSS,0.001,1,OOB,0.9906999206542969,0.04459949493408203
1,SAINT,SDSS,0.001,1,OOB,0.9922999572753907,0.12492324829101563
2,SAINT,SDSS,0.001,1,OOB,0.9902999877929688,0.11554563522338868
3,SAINT,SDSS,0.001,1,OOB,0.9907499694824219,0.0702763032913208
4,SAINT,SDSS,0.001,1,OOB,0.9896499633789062,0.19302261352539063
0,SAINT,SDSS,0.002,1,OOB,0.9902999877929688,0.5968741226196289
1,SAINT,SDSS,0.002,1,OOB,0.9914999389648438,0.045213508605957034
2,SAINT,SDSS,0.002,1,OOB,0.990999984741211,0.01384314775466919
3,SAINT,SDSS,0.002,1,OOB,0.99125,0.09081774711608886
4,SAINT,SDSS,0.002,1,OOB,0.9904999542236328,0.1399385929107666
0,SAINT,SDSS,0.003,1,OOB,0.9904499816894531,0.2934412384033203
1,SAINT,SDSS,0.003,1,OOB,0.9922999572753907,0.05341892242431641
